ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
163,290000.0,1,3,1,47,-1,-1,-1,-1,0,-1,1234,396.0,396.0,792,396.0,423.0,396.0,396.0,792.0,0.0,423.0,369.0,0
164,250000.0,2,1,1,34,0,0,2,0,0,0,141223,156858.0,151841.0,152803,155997.0,160220.0,17994.0,0.0,5469.0,5656.0,6811.0,3920.0,0
165,60000.0,2,2,1,46,0,0,0,0,0,0,21148,23803.0,24908.0,26034,26655.0,27756.0,3000.0,1500.0,1500.0,1000.0,1500.0,1500.0,0
166,110000.0,2,1,2,27,0,0,0,0,0,0,101640,104795.0,104855.0,74737,76058.0,77254.0,5500.0,3900.0,3000.0,2900.0,3000.0,2800.0,0
167,370000.0,1,1,2,50,-2,-2,-2,-2,-2,-2,6093,15130.0,8204.0,15398,4792.0,13453.0,15383.0,8204.0,15413.0,4792.0,13453.0,4699.0,0
168,100000.0,1,2,1,27,-1,2,2,0,0,0,102349,96847.0,58824.0,29336,22979.0,-246.0,3166.0,0.0,1330.0,1398.0,12.0,50000.0,0
169,90000.0,2,2,1,35,0,0,0,0,0,2,72112,73854.0,75526.0,77317,85852.0,88290.0,3500.0,3500.0,3652.0,10000.0,4000.0,0.0,0
170,50000.0,2,2,2,22,0,0,0,0,0,0,28040,29092.0,29366.0,27737,28318.0,28806.0,1510.0,1442.0,982.0,1017.0,1277.0,567.0,0
171,270000.0,1,2,2,37,0,0,0,0,0,0,37695,33397.0,30534.0,27598,26344.0,24641.0,5000.0,2000.0,3000.0,4000.0,3000.0,2000.0,0
172,300000.0,2,1,2,30,-1,-1,-1,-1,-1,-1,688,3280.0,0.0,4340,2672.0,800.0,3288.0,0.0,4340.0,2672.0,800.0,746.0,0
173,50000.0,2,2,2,22,-1,0,0,0,0,0,8567,15273.0,11650.0,7457,3115.0,7725.0,15000.0,1000.0,149.0,0.0,5000.0,10000.0,0
174,50000.0,2,1,2,24,1,-2,-2,-2,-2,-2,-709,-709.0,-709.0,-2898,-3272.0,-3272.0,0.0,0.0,0.0,0.0,0.0,0.0,1
175,360000.0,1,1,2,29,1,-2,-1,-1,-2,-2,0,0.0,77.0,0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0
176,130000.0,1,3,1,56,1,2,2,2,2,3,64617,65978.0,67282.0,68557,72796.0,71345.0,3000.0,3000.0,3000.0,5500.0,0.0,0.0,1
177,80000.0,1,1,2,30,-2,-1,0,0,0,0,6187,100.0,600.0,1438,1919.0,5380.0,504.0,500.0,1000.0,500.0,3500.0,0.0,0
178,50000.0,1,2,2,30,1,2,0,0,0,2,48860,47801.0,48363.0,30221,22877.0,22361.0,0.0,1500.0,1000.0,2000.0,0.0,2000.0,0
179,20000.0,2,2,2,22,0,0,0,0,0,0,16001,12622.0,13221.0,13130,14034.0,14906.0,1212.0,1201.0,500.0,1500.0,1500.0,1000.0,0
180,80000.0,2,2,1,29,0,0,2,0,0,0,77883,81811.0,80250.0,61467,10662.0,11486.0,5800.0,1000.0,600.0,400.0,1000.0,0.0,0
181,240000.0,1,1,2,37,-1,-1,2,0,0,-1,12212,26578.0,25331.0,26605,26279.0,1256.0,15000.0,0.0,2000.0,0.0,1256.0,65935.0,0
182,80000.0,2,3,2,35,0,-1,0,0,0,0,49608,12412.0,14873.0,17364,17770.0,17460.0,12500.0,6500.0,3000.0,2000.0,3000.0,2000.0,0
183,500000.0,2,1,1,47,0,0,0,0,0,0,56422,110616.0,110340.0,122967,108834.0,70064.0,70010.0,30357.0,30000.0,20000.0,52183.0,20000.0,0
184,60000.0,2,2,1,24,0,0,0,0,0,0,58024,57891.0,48839.0,18971,19323.0,19395.0,2500.0,1600.0,3000.0,1000.0,737.0,2000.0,1
185,20000.0,1,2,2,25,0,0,0,0,0,-1,10642,11677.0,13070.0,12280,1615.0,1620.0,1200.0,1593.0,601.0,135.0,1824.0,0.0,0
186,100000.0,2,2,1,38,1,2,0,0,2,0,14483,13961.0,15323.0,16268,15868.0,16448.0,0.0,1600.0,1500.0,0.0,1000.0,1500.0,1
187,360000.0,2,1,2,32,1,-1,-1,-1,-1,-1,2616,57077.0,5287.0,68445,13881.0,16240.0,57087.0,5295.0,68454.0,13889.0,16250.0,38313.0,0
188,200000.0,2,3,2,47,2,2,2,2,2,2,199436,202947.0,193936.0,196186,200162.0,189915.0,8214.0,7000.0,6800.0,7134.0,0.0,6836.0,1
189,130000.0,2,2,1,34,1,-1,0,0,0,0,0,5396.0,10270.0,13576,13864.0,14636.0,5396.0,5000.0,3500.0,501.0,1000.0,2000.0,0
190,20000.0,2,2,2,31,1,5,4,4,3,2,21703,21087.0,21461.0,20835,20219.0,20487.0,0.0,1000.0,0.0,0.0,760.0,0.0,0
191,310000.0,1,1,2,32,0,0,0,0,0,0,59901,62147.0,62102.0,65875,60387.0,43328.0,10020.0,6031.0,10057.0,5028.0,5060.0,4223.0,0
192,60000.0,2,1,2,27,2,0,0,0,2,0,19625,20347.0,21669.0,23005,22499.0,22873.0,1342.0,1664.0,2000.0,0.0,900.0,846.0,1
193,180000.0,2,1,2,29,-1,-1,-1,-2,-1,0,11386,199.0,0.0,0,17227.0,17042.0,199.0,0.0,0.0,17227.0,341.0,5114.0,0
194,180000.0,2,1,2,24,-1,-1,2,0,0,-2,14670,22087.0,21282.0,10200,0.0,0.0,37867.0,0.0,200.0,0.0,0.0,0.0,0
195,50000.0,1,2,1,36,0,0,0,0,-1,-1,47790,18114.0,18250.0,-14,72.0,658.0,2000.0,1000.0,2000.0,500.0,1000.0,20011.0,0
196,50000.0,2,1,2,24,1,2,2,2,2,2,36166,37188.0,37680.0,38462,39228.0,40035.0,1900.0,1400.0,1700.0,1532.0,1600.0,0.0,1
197,150000.0,2,2,1,34,-2,-2,-2,-2,-2,-2,0,0.0,0.0,116,0.0,1500.0,0.0,0.0,116.0,0.0,1500.0,0.0,0
198,20000.0,2,1,2,22,0,0,0,0,-1,0,18553,19446.0,19065.0,8332,18868.0,19247.0,1500.0,1032.0,541.0,20000.0,693.0,1000.0,0
199,500000.0,2,1,1,34,-2,-2,-2,-1,-1,-1,412,138.0,2299.0,1251,1206.0,1151.0,138.0,2299.0,1251.0,1206.0,1151.0,15816.0,0
200,30000.0,2,3,2,22,1,2,2,0,0,0,29010,29256.0,28122.0,29836,1630.0,0.0,1000.0,85.0,1714.0,104.0,0.0,0.0,1
201,180000.0,2,1,1,38,-2,-2,-2,-2,-2,-2,750,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
202,140000.0,1,1,2,31,0,0,2,0,0,2,27123,27299.0,17985.0,20225,27407.0,10833.0,25000.0,0.0,3000.0,7800.0,0.0,2500.0,0
203,140000.0,2,1,2,26,-1,0,-1,-1,-1,-1,13424,18000.0,13001.0,5818,13506.0,487.0,10000.0,13001.0,5841.0,13506.0,487.0,7004.0,0
204,120000.0,1,2,2,26,0,0,0,0,0,0,107314,110578.0,113736.0,116000,119131.0,122135.0,5000.0,5000.0,4152.0,5000.0,5000.0,5000.0,0
205,360000.0,2,2,1,48,0,0,0,0,0,0,226430,231878.0,234192.0,190211,173557.0,146511.0,9100.0,7300.0,5800.0,5600.0,5600.0,4100.0,0
206,20000.0,1,3,1,43,-1,-1,0,0,0,0,227,20351.0,20237.0,19339,19450.0,19337.0,22359.0,1305.0,1258.0,1459.0,3457.0,1700.0,0
207,100000.0,1,1,1,47,-1,-1,-1,-1,-1,-1,390,1473.0,390.0,390,390.0,0.0,1473.0,390.0,390.0,390.0,0.0,2380.0,0
208,210000.0,2,2,1,41,-1,-1,-1,-1,-1,-1,3088,1586.0,343.0,3763,877.0,0.0,1586.0,343.0,3763.0,877.0,0.0,419.0,1
209,80000.0,2,2,2,24,0,0,0,0,0,0,81625,81554.0,79599.0,49552,49509.0,49568.0,3200.0,3000.0,2038.0,2000.0,1800.0,1800.0,1
210,330000.0,2,1,1,50,-1,-1,-1,-1,-2,-2,8872,4337.0,2854.0,1690,0.0,1709.0,4345.0,2854.0,1702.0,0.0,1709.0,258.0,0
211,220000.0,1,1,2,24,0,0,0,-1,-1,-1,105607,108917.0,111520.0,8303,0.0,85632.0,5000.0,5050.0,8303.0,0.0,85632.0,0.0,0
212,210000.0,2,1,1,38,1,-2,-1,0,-1,-1,0,0.0,250.0,123,789.0,1222.0,0.0,250.0,0.0,789.0,1222.0,9616.0,1
213,40000.0,2,3,1,43,0,0,0,0,0,0,38257,38901.0,38103.0,36207,33138.0,31339.0,1700.0,1504.0,1200.0,1500.0,1500.0,1000.0,0
214,30000.0,1,2,2,39,0,0,0,2,0,0,28347,28108.0,18388.0,12992,7736.0,8032.0,3036.0,2309.0,0.0,1000.0,2000.0,148.0,0
215,470000.0,1,2,2,27,2,2,2,2,0,0,296573,303320.0,307843.0,479978,305145.0,309959.0,13000.0,11001.0,0.0,10484.0,10838.0,10367.0,0
216,30000.0,1,3,1,42,-1,-1,-1,-1,-1,2,390,390.0,390.0,240,1320.0,780.0,390.0,390.0,240.0,1470.0,0.0,0.0,0
217,240000.0,2,2,1,36,1,-2,-2,-2,-2,-2,-946,-946.0,-946.0,-946,-946.0,-946.0,0.0,0.0,0.0,0.0,0.0,0.0,1
218,80000.0,1,2,2,36,2,0,0,0,0,0,79278,78501.0,78534.0,80016,76235.0,78245.0,3100.0,3500.0,3400.0,3000.0,3500.0,3000.0,0
219,110000.0,2,3,0,31,0,0,0,0,0,0,89989,84229.0,79288.0,73315,63818.0,63208.0,4000.0,5000.0,3000.0,3000.0,3000.0,8954.0,0
220,310000.0,2,1,2,38,-1,-1,-1,-1,-2,-2,1424,4542.0,126.0,0,0.0,0.0,4542.0,126.0,0.0,0.0,0.0,0.0,0
221,360000.0,2,1,1,40,2,2,2,0,0,0,105167,115468.0,112157.0,114690,117845.0,120238.0,12000.0,0.0,5900.0,5000.0,4500.0,4700.0,1
222,330000.0,2,3,2,45,0,0,0,0,0,0,335196,334954.0,335527.0,333860,335760.0,330121.0,12388.0,12378.0,12116.0,12450.0,12213.0,11678.0,0
223,300000.0,2,2,2,35,0,0,0,0,0,0,291619,297268.0,205629.0,215827,208464.0,212508.0,12019.0,9006.0,17000.0,12000.0,9557.0,15000.0,0
224,320000.0,2,2,2,33,0,0,0,0,0,0,91653,94037.0,108597.0,65913,43805.0,33263.0,10042.0,18832.0,2117.0,2076.0,5045.0,3754.0,0
225,50000.0,2,3,2,37,1,3,2,0,0,0,52626,51537.0,49205.0,30394,30249.0,29957.0,0.0,24.0,1500.0,1000.0,1201.0,30592.0,1
226,170000.0,2,1,2,28,0,0,0,0,0,0,130370,131199.0,128900.0,125514,127280.0,128839.0,6530.0,4860.0,22500.0,4820.0,4877.0,4962.0,0
227,350000.0,1,3,1,44,-1,-1,-1,-1,-1,-2,3265,2686.0,1864.0,569,0.0,0.0,2686.0,1864.0,569.0,0.0,0.0,0.0,0
228,20000.0,1,2,1,37,0,0,0,0,0,0,16455,16511.0,18902.0,18768,18650.0,19175.0,1609.0,3000.0,663.0,676.0,834.0,782.0,0
229,50000.0,1,2,2,23,2,0,0,0,0,0,49758,48456.0,44116.0,21247,20066.0,18858.0,2401.0,2254.0,2004.0,704.0,707.0,1004.0,1
230,20000.0,2,3,2,24,1,2,0,0,0,0,19154,18165.0,17233.0,7630,1730.0,0.0,0.0,1333.0,500.0,100.0,0.0,3200.0,0
231,50000.0,2,1,2,24,0,0,0,0,0,0,35084,35796.0,30937.0,19420,10385.0,1308.0,2090.0,2002.0,1002.0,238.0,1011.0,389.0,0
232,20000.0,1,2,2,23,1,2,0,0,2,0,20235,17132.0,16856.0,16875,13454.0,10104.0,0.0,1200.0,1000.0,0.0,1000.0,10000.0,1
233,50000.0,1,2,1,26,0,0,-2,-1,-1,0,102800,0.0,0.0,2624,45567.0,46557.0,0.0,0.0,2624.0,45567.0,1747.0,2000.0,0
234,190000.0,1,2,2,34,2,0,0,0,2,2,129801,131383.0,134379.0,142323,140120.0,150052.0,5000.0,5000.0,10000.0,0.0,12118.0,2769.0,1
235,60000.0,2,2,1,33,0,0,0,0,0,0,58203,36367.0,20934.0,20694,20175.0,19421.0,1506.0,1298.0,1000.0,721.0,811.0,599.0,0
236,80000.0,1,1,2,35,-1,-1,-1,-1,-1,-1,7988,3977.0,6848.0,1719,1378.0,19942.0,3983.0,6853.0,1719.0,1378.0,19942.0,2418.0,0
237,150000.0,2,2,2,27,0,0,0,0,0,0,127402,110050.0,51547.0,44384,36900.0,29497.0,4500.0,1745.0,1566.0,1208.0,1077.0,2529.0,0
238,210000.0,2,1,2,31,-2,-2,-2,-2,-1,-1,1440,0.0,7422.0,893,6082.0,2293.0,0.0,7422.0,893.0,6082.0,2293.0,3299.0,0
239,240000.0,2,3,1,50,0,0,0,0,0,0,234205,231669.0,214642.0,207642,210375.0,214694.0,10116.0,9150.0,8008.0,8000.0,8009.0,7714.0,1
240,140000.0,2,2,3,41,0,0,0,0,0,0,19346,21708.0,22940.0,19068,16409.0,16383.0,3000.0,2000.0,2198.0,1000.0,3000.0,2399.0,1
241,60000.0,2,1,2,28,1,2,2,-2,-2,-1,21501,20650.0,0.0,0,0.0,2285.0,0.0,0.0,0.0,0.0,2285.0,0.0,0
242,50000.0,1,1,2,39,0,0,0,0,0,0,47174,47974.0,48630.0,50803,30789.0,15874.0,1800.0,2000.0,3000.0,2000.0,2000.0,2000.0,0
243,50000.0,2,2,2,27,0,0,0,0,0,0,26655,27724.0,28676.0,27990,28790.0,29399.0,1800.0,1750.0,900.0,1200.0,1200.0,1100.0,0
244,180000.0,2,1,2,32,-1,-1,2,2,-1,-1,3139,5853.0,2821.0,0,2821.0,0.0,2821.0,0.0,0.0,2821.0,0.0,176.0,0
245,30000.0,2,1,2,40,-1,-1,2,2,2,2,142,215.0,139.0,19,19.0,79.0,355.0,120.0,0.0,0.0,60.0,60.0,0
246,20000.0,2,2,2,40,0,0,0,0,0,-2,19816,20396.0,20102.0,19575,0.0,0.0,1601.0,2203.0,2114.0,0.0,0.0,0.0,0
247,250000.0,2,2,1,75,0,-1,-1,-1,-1,-1,52874,1631.0,1536.0,1010,5572.0,794.0,1631.0,1536.0,1010.0,5572.0,794.0,1184.0,0
248,100000.0,2,2,2,27,0,0,0,0,0,0,37767,34457.0,30036.0,30337,30997.0,32904.0,1788.0,1799.0,1100.0,1150.0,2423.0,0.0,0
249,330000.0,1,1,2,25,0,0,0,0,2,0,46140,45781.0,48139.0,51137,39450.0,25358.0,2504.0,4007.0,5056.0,74.0,1023.0,2566.0,0
250,50000.0,1,3,1,46,0,0,0,0,0,0,35713,15392.0,16099.0,16418,16765.0,17484.0,1561.0,1268.0,587.0,611.0,1000.0,2000.0,0
251,50000.0,2,2,2,26,1,2,2,0,0,0,50867,51486.0,48869.0,30115,29527.0,29998.0,1710.0,136.0,1206.0,2002.0,2005.0,3003.0,0
252,30000.0,1,2,2,28,0,0,0,0,0,0,29242,29507.0,29155.0,25255,22001.0,0.0,5006.0,1244.0,851.0,955.0,0.0,0.0,0
253,140000.0,2,2,2,26,0,0,0,0,0,0,101551,105246.0,104781.0,105334,107699.0,106828.0,5366.0,5087.0,3605.0,3894.0,3785.0,3304.0,1
254,160000.0,2,1,2,28,0,0,0,0,-1,0,70243,47779.0,28052.0,7222,99669.0,84426.0,7042.0,2000.0,1000.0,99669.0,12600.0,10000.0,0
255,400000.0,2,2,2,29,-1,0,-1,-1,-1,-1,19532,3719.0,1453.0,4944,1896.0,2486.0,3127.0,1469.0,4968.0,1905.0,2494.0,862.0,0
256,50000.0,1,2,1,25,0,0,0,0,0,0,27699,28513.0,29341.0,29928,29533.0,28538.0,1565.0,1393.0,980.0,994.0,1024.0,886.0,0
257,140000.0,2,2,1,48,0,-1,-1,-1,-1,-1,1154,1233.0,862.0,1355,1130.0,21361.0,1233.0,1075.0,1355.0,1130.0,21361.0,1347.0,0
258,160000.0,2,2,1,33,-1,-1,-1,-1,0,-1,8015,2453.0,9624.0,52572,7333.0,2210.0,2453.0,9880.0,52572.0,1546.0,2210.0,0.0,0
259,100000.0,2,3,1,43,0,0,-2,-2,-2,-2,62170,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
260,220000.0,1,1,1,48,2,0,0,0,0,0,210380,213522.0,201852.0,169115,172169.0,162402.0,10000.0,9020.0,6000.0,5500.0,6000.0,5500.0,1
261,510000.0,2,1,2,29,0,0,0,0,0,0,78331,99414.0,107686.0,103776,87265.0,36739.0,40010.0,20094.0,5000.0,5001.0,25365.0,65000.0,0
262,50000.0,1,2,2,29,0,0,0,0,0,0,49276,35100.0,32563.0,27823,29130.0,28309.0,1602.0,1400.0,3000.0,3130.0,1062.0,6318.0,0
263,160000.0,2,1,1,38,-1,-1,-1,-1,2,-1,4473,4664.0,5969.0,18941,16578.0,12652.0,4664.0,5969.0,18941.0,0.0,12652.0,1916.0,0
264,230000.0,2,1,2,37,-2,-2,-2,-2,-2,-2,2283,50815.0,0.0,0,299.0,338.0,51315.0,0.0,0.0,299.0,338.0,0.0,0
265,80000.0,2,1,2,37,-1,-1,-1,-1,-1,-1,10115,249.0,5986.0,188,1644.0,16872.0,258.0,5995.0,188.0,1644.0,16872.0,4000.0,0
266,150000.0,2,2,1,25,-1,-1,-2,-1,-1,-1,6156,0.0,0.0,316,316.0,316.0,0.0,0.0,316.0,316.0,316.0,316.0,0
267,10000.0,1,3,2,23,0,0,0,0,0,2,6974,7838.0,9002.0,9182,9729.0,9411.0,1134.0,1298.0,478.0,847.0,0.0,175.0,0
268,130000.0,2,3,2,49,0,0,0,0,0,0,89003,91362.0,72197.0,49654,28065.0,27500.0,4100.0,3095.0,1630.0,561.0,600.0,0.0,1
269,40000.0,2,1,2,48,0,0,0,0,0,0,34871,34449.0,33634.0,34586,34762.0,35673.0,1600.0,1600.0,1500.0,1500.0,1500.0,1500.0,0
270,50000.0,1,2,2,27,3,2,2,0,0,-1,13694,14880.0,14242.0,13968,14319.0,2614.0,1700.0,0.0,426.0,501.0,2614.0,1390.0,1
271,100000.0,1,3,2,32,0,0,0,0,0,0,70003,31545.0,20974.0,19713,19848.0,18126.0,2035.0,2004.0,616.0,2007.0,1009.0,2015.0,0
272,120000.0,1,1,1,34,-1,2,-1,0,0,0,1082,632.0,1350.0,900,450.0,0.0,0.0,1350.0,0.0,0.0,0.0,450.0,0
273,260000.0,2,1,2,58,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
274,200000.0,2,2,2,33,0,0,0,0,0,0,11253,12852.0,14024.0,14512,16325.0,11905.0,2000.0,1322.0,2000.0,2000.0,1200.0,3000.0,0
275,360000.0,2,2,2,28,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
276,70000.0,2,2,2,36,0,0,0,0,0,0,68699,69120.0,68376.0,30163,14310.0,15085.0,4483.0,12496.0,3268.0,3000.0,3000.0,2000.0,0
277,460000.0,1,1,1,40,2,-1,-1,-1,-1,-1,171,2715.0,-13.0,2641,-10.0,22535.0,2728.0,0.0,2654.0,0.0,22545.0,0.0,1
278,50000.0,2,1,2,26,-1,-1,-1,-1,-1,-1,1156,316.0,316.0,316,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,0
279,50000.0,1,3,1,33,0,0,0,0,0,0,50859,50462.0,50654.0,20046,20067.0,19703.0,2007.0,2199.0,691.0,707.0,703.0,697.0,0
280,250000.0,2,2,1,31,0,0,0,0,0,0,103109,102594.0,97109.0,99029,100871.0,101299.0,4000.0,4500.0,5000.0,4000.0,5000.0,4400.0,0
281,30000.0,2,1,2,27,0,0,-1,0,0,-2,1512,2458.0,664.0,1814,0.0,0.0,1000.0,664.0,1500.0,0.0,0.0,0.0,0
282,270000.0,1,2,1,44,0,0,0,0,-1,-1,127543,109189.0,92630.0,69669,44149.0,43414.0,10063.0,5162.0,10150.0,44299.0,43509.0,31031.0,0
283,180000.0,2,3,2,30,0,0,0,0,0,0,163935,153152.0,147032.0,122196,103692.0,70204.0,7722.0,6091.0,3563.0,3605.0,3000.0,3211.0,0
284,100000.0,2,1,2,28,0,0,0,0,0,0,53494,52656.0,52600.0,52336,55831.0,56265.0,4173.0,3000.0,2025.0,5000.0,3000.0,3000.0,0
285,230000.0,2,3,1,32,0,0,0,0,0,0,195126,88743.0,92195.0,94814,98182.0,98457.0,5000.0,5000.0,5000.0,5000.0,4000.0,5000.0,0
286,210000.0,2,1,1,46,-1,-1,-1,-1,-1,-1,110346,41986.0,21874.0,20076,16171.0,586.0,41986.0,21874.0,20076.0,16171.0,586.0,19777.0,0
287,210000.0,1,1,2,38,2,0,0,0,0,0,60502,62804.0,62769.0,62683,63663.0,46549.0,3276.0,2026.0,2000.0,2000.0,2000.0,2502.0,0
288,440000.0,2,2,1,46,0,0,0,0,0,0,180641,181557.0,149944.0,113135,105280.0,97622.0,8610.0,6907.0,3727.0,3800.0,4001.0,2701.0,0
289,100000.0,2,2,2,25,2,0,0,0,0,0,70896,71678.0,70125.0,69856,69718.0,51365.0,3472.0,2092.0,2000.0,2127.0,1960.0,1559.0,1
290,240000.0,2,2,1,46,0,0,0,0,0,0,8751,9900.0,10605.0,10765,11765.0,4311.0,1295.0,1000.0,1000.0,1000.0,1000.0,1000.0,0
291,280000.0,1,1,2,33,-1,-1,-1,-1,-1,-1,898,898.0,325.0,898,325.0,-339603.0,898.0,325.0,898.0,325.0,0.0,345293.0,1
292,50000.0,2,2,2,22,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
293,30000.0,1,2,1,43,3,2,2,2,2,2,1700,2610.0,1914.0,2182,2000.0,2566.0,1100.0,0.0,300.0,0.0,600.0,0.0,0
294,10000.0,1,2,2,27,0,0,2,0,0,0,7015,10227.0,9560.0,9901,9963.0,10182.0,3507.0,0.0,500.0,370.0,393.0,700.0,1
295,130000.0,1,1,2,29,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0
296,200000.0,1,1,2,31,0,0,0,0,0,0,194353,197344.0,186292.0,133345,133634.0,133990.0,9000.0,7465.0,4715.0,4804.0,5141.0,5300.0,0
297,120000.0,2,2,1,29,-1,-1,-1,-1,-1,-1,1686,657.0,2179.0,1423,0.0,1820.0,657.0,2319.0,1423.0,0.0,1820.0,2496.0,0
298,210000.0,2,2,1,36,0,0,0,0,0,0,143225,142996.0,144415.0,148190,147993.0,131629.0,6483.0,5082.0,6000.0,5900.0,4544.0,4700.0,0
299,280000.0,2,1,1,36,0,0,0,0,0,0,58983,60788.0,63225.0,29701,30172.0,30771.0,2755.0,3463.0,1300.0,1100.0,1100.0,2000.0,0
300,300000.0,1,1,2,34,1,-2,-1,0,-1,-1,0,0.0,13001.0,12601,19595.0,203.0,0.0,13001.0,0.0,19595.0,203.0,0.0,1
301,100000.0,1,2,2,37,0,0,0,0,0,0,99209,98222.0,67185.0,66926,66796.0,64513.0,3490.0,2332.0,2314.0,2365.0,2497.0,2305.0,0
302,440000.0,2,1,2,36,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,162000.0,0.0,0
303,50000.0,2,3,1,40,0,0,0,0,0,0,49941,51213.0,12104.0,12898,13687.0,14458.0,2400.0,1206.0,1000.0,1000.0,1000.0,1000.0,0
304,20000.0,2,1,2,25,0,0,2,0,0,0,11968,14564.0,27820.0,15824,15761.0,12510.0,2800.0,0.0,4000.0,1700.0,1000.0,2000.0,1
305,200000.0,2,1,2,27,-1,-1,-1,0,0,0,871,665.0,960.0,4242,4084.0,7414.0,665.0,960.0,3908.0,1014.0,3500.0,2880.0,0
306,110000.0,2,2,2,26,-2,-2,-2,-2,-2,-2,432,3220.0,5704.0,1256,1848.0,400.0,3220.0,5904.0,0.0,3000.0,0.0,0.0,0
307,500000.0,2,2,1,36,-1,-1,-1,-1,-1,-1,10483,23956.0,0.0,8500,4590.0,0.0,23962.0,0.0,8500.0,4590.0,0.0,0.0,0
308,300000.0,2,2,1,27,1,-1,-1,-2,-2,-2,0,5215.0,0.0,0,0.0,0.0,5215.0,0.0,0.0,0.0,0.0,0.0,0
309,30000.0,1,3,1,55,2,2,2,3,3,4,9720,10613.0,11339.0,12841,13836.0,14514.0,1200.0,1200.0,2000.0,1500.0,1500.0,1500.0,1
310,60000.0,2,1,2,27,-1,-1,-1,-1,-1,-1,20847,13801.0,14366.0,4889,273.0,11736.0,13809.0,14583.0,4889.0,273.0,13557.0,0.0,0
311,400000.0,2,2,1,38,-1,0,-1,-1,0,-1,3697,3600.0,1354.0,5322,5103.0,2077.0,1000.0,1354.0,5322.0,6.0,2386.0,9085.0,0
312,180000.0,2,2,1,34,0,0,0,0,0,0,143301,146333.0,147042.0,127814,130331.0,132845.0,7000.0,5000.0,5000.0,4900.0,5000.0,5100.0,0
313,20000.0,1,1,2,40,0,0,0,2,0,0,10934,13738.0,16567.0,10411,13057.0,14340.0,3000.0,3100.0,0.0,3000.0,1500.0,0.0,0
314,200000.0,2,3,1,49,-1,2,2,2,0,0,52439,51040.0,56205.0,54723,58657.0,59983.0,0.0,6000.0,0.0,5000.0,2286.0,3000.0,1
315,100000.0,1,1,2,27,0,0,0,0,0,0,55734,52557.0,33415.0,28776,17580.0,6441.0,1631.0,1286.0,200.0,645.0,909.0,200.0,0
316,60000.0,1,2,2,23,0,0,0,0,0,0,49507,33282.0,34312.0,17277,17808.0,19346.0,1970.0,2000.0,618.0,809.0,2000.0,616.0,1
317,110000.0,2,2,2,36,0,0,0,0,0,0,47819,48947.0,50330.0,50894,52175.0,53652.0,2200.0,2500.0,2000.0,2100.0,2500.0,2200.0,0
318,260000.0,2,3,1,53,1,-1,-1,-2,-2,-1,0,165.0,526.0,452,397.0,485.0,165.0,526.0,452.0,397.0,485.0,459.0,0
319,50000.0,2,3,1,46,3,2,2,0,0,0,48522,50955.0,29516.0,29742,29898.0,24883.0,3754.0,1.0,1070.0,1030.0,863.0,654.0,0
320,180000.0,1,2,2,29,1,-2,-2,-2,-2,-2,-2,-2.0,-2.0,-2,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
321,110000.0,1,2,2,29,1,2,2,0,0,0,58362,56598.0,51908.0,48647,47862.0,47969.0,2500.0,0.0,2000.0,2000.0,1854.0,2000.0,1
322,340000.0,2,1,2,27,0,0,0,0,0,0,172180,180140.0,166281.0,155628,145645.0,103263.0,21105.0,5461.0,5000.0,5849.0,2732.0,50000.0,0
323,50000.0,1,2,2,24,-1,0,0,0,0,0,1399,2441.0,3865.0,7476,8384.0,8085.0,1070.0,1500.0,3666.0,2477.0,1306.0,1000.0,0
324,230000.0,2,2,1,28,0,0,0,-2,-1,-1,26361,18826.0,1100.0,2100,767.0,6173.0,1710.0,1100.0,1000.0,767.0,6173.0,1000.0,1
325,360000.0,2,2,2,32,0,0,0,0,0,0,93029,94054.0,91834.0,95631,100123.0,100738.0,10000.0,7000.0,10000.0,10000.0,10000.0,10000.0,0
326,210000.0,1,2,2,43,1,-2,-1,0,0,0,0,0.0,38013.0,40555,45075.0,37056.0,0.0,38013.0,3000.0,5000.0,3000.0,3000.0,0
